from_station_cd,from_station_name,to_station_cd,to_station_name,line_cd,distance_km
1161126,玖波,1161127,大竹,11611,4.216
1161127,大竹,1161129,和木,11611,1.537
1161129,和木,1161128,岩国,11611,3.604
1161201,岩国,1161202,南岩国,11612,4.45
1161202,南岩国,1161203,藤生,11612,2.604
1161203,藤生,1161204,通津,11612,4.979
1161204,通津,1161205,由宇,11612,2.885
1161205,由宇,1161206,神代,11612,4.953
1161206,神代,1161207,大畠,11612,4.75
1161207,大畠,1161208,柳井港,11612,4.316
1161208,柳井港,1161209,柳井,11612,2.74
1161209,柳井,1161210,田布施,11612,5.761
1161210,田布施,1161211,岩田,11612,5.166
1161211,岩田,1161212,島田,11612,3.324
1161212,島田,1161213,光,11612,4.629
1161213,光,1161214,下松,11612,5.807
1161214,下松,1161215,櫛ケ浜,11612,4.345
1161215,櫛ケ浜,1161216,徳山,11612,3.323
1161216,徳山,1161217,新南陽,11612,3.66
1161217,新南陽,1161218,福川,11612,2.886
1161218,福川,1161219,戸田,11612,3.114
1161219,戸田,1161220,富海,11612,6.609
1161220,富海,1161221,防府,11612,6.49
1161221,防府,1161222,大道,11612,7.415
1161222,大道,1161223,四辻,11612,4.756
1161223,四辻,1161224,新山口,11612,4.958
1161224,新山口,1161225,嘉川,11612,3.873
1161225,嘉川,1161226,本由良,11612,4.518
1161226,本由良,1161227,厚東,11612,7.026
1161227,厚東,1161228,宇部,11612,5.815
1161228,宇部,1161229,小野田,11612,3.37
1161229,小野田,1161230,厚狭,11612,5.582
1161230,厚狭,1161231,埴生,11612,6.751
1161231,埴生,1161232,小月,11612,5.378
1161232,小月,1161233,長府,11612,6.229
1161233,長府,1161234,新下関,11612,4.981
1161234,新下関,1161235,幡生,11612,3.285
1161235,幡生,1161236,下関,11612,3.501
1161236,下関,1161237,門司,11612,5.204
1161301,兵庫,1161302,和田岬,11613,1.51
1161401,京都,1161402,丹波口,11614,1.756
1161402,丹波口,1161403,二条,11614,1.777
1161403,二条,1161404,円町,11614,1.286
1161404,円町,1161405,花園,11614,1.158
1161405,花園,1161406,太秦,11614,1.526
1161406,太秦,1161407,嵯峨嵐山,11614,1.831
1161407,嵯峨嵐山,1161408,保津峡,11614,3.767
1161408,保津峡,1161409,馬堀,11614,3.717
1161409,馬堀,1161410,亀岡,11614,1.908
1161410,亀岡,1161411,並河,11614,3.078
1161411,並河,1161412,千代川,11614,1.892
1161412,千代川,1161413,八木,11614,2.711
1161413,八木,1161414,吉富,11614,3.972
1161414,吉富,1161415,園部,11614,1.779
1161501,園部,1161502,船岡,11615,3.562
1161502,船岡,1161503,日吉,11615,3.359
1161503,日吉,1161504,鍼灸大学前,11615,2.254
1161504,鍼灸大学前,1161505,胡麻,11615,2.654
1161505,胡麻,1161506,下山,11615,4.565
1161506,下山,1161507,和知,11615,5.84
1161507,和知,1161508,安栖里,11615,1.369
1161508,安栖里,1161509,立木,11615,4.445
1161509,立木,1161510,山家,11615,2.757
1161510,山家,1161511,綾部,11615,6.127
1161511,綾部,1161512,高津,11615,4.072
1161512,高津,1161513,石原,11615,2.484
1161513,石原,1161514,福知山,11615,5.622
1161514,福知山,1161515,上川口,11615,5.535
1161515,上川口,1161516,下夜久野,11615,6.835
1161516,下夜久野,1161517,上夜久野,11615,6.561
1161517,上夜久野,1161518,梁瀬,11615,5.09
1161518,梁瀬,1161519,和田山,11615,3.37
1161519,和田山,1161520,養父,11615,4.897
1161520,養父,1161521,八鹿,11615,5.513
1161521,八鹿,1161522,江原,11615,6.158
1161522,江原,1161523,国府,11615,3.697
1161523,国府,1161524,豊岡,11615,5.437
1161601,豊岡,1161602,玄武洞,11616,5.151
1161602,玄武洞,1161603,城崎温泉,11616,4.109
1161603,城崎温泉,1161604,竹野,11616,5.912
1161604,竹野,1161605,きりはまビーチ,11616,1.429
1161605,きりはまビーチ,1161606,佐津,11616,5.383
1161606,佐津,1161607,柴山,11616,2.12
1161607,柴山,1161608,香住,11616,3.845
1161608,香住,1161609,鎧,11616,4.74
1161609,鎧,1161610,餘部,11616,1.681
1161610,餘部,1161611,久谷,11616,4.275
1161611,久谷,1161612,浜坂,11616,5.909
1161612,浜坂,1161613,諸寄,11616,1.655
1161613,諸寄,1161614,居組,11616,3.924
1161614,居組,1161615,東浜,11616,2.969
1161615,東浜,1161616,岩美,11616,3.702
1161616,岩美,1161617,大岩,11616,2.616
1161617,大岩,1161618,福部,11616,3.031
1161618,福部,1161619,鳥取,11616,7.98
1161619,鳥取,1161620,湖山,11616,4.195
1161620,湖山,1161621,鳥取大学前,11616,1.194
1161621,鳥取大学前,1161622,末恒,11616,3.552
1161622,末恒,1161623,宝木,11616,5.003
1161623,宝木,1161624,浜村,11616,2.856
1161624,浜村,1161625,青谷,11616,5.031
1161625,青谷,1161626,泊,11616,5.423
1161626,泊,1161627,松崎,11616,5.469
1161627,松崎,1161628,倉吉,11616,4.993
1161628,倉吉,1161629,下北条,11616,4.757
1161629,下北条,1161630,由良,11616,5.042
1161630,由良,1161631,浦安,11616,5.613
1161631,浦安,1161632,八橋,11616,1.834
1161632,八橋,1161633,赤碕,11616,3.688
1161633,赤碕,1161634,中山口,11616,4.136
1161634,中山口,1161635,下市,11616,2.158
1161635,下市,1161636,御来屋,11616,5.789
1161636,御来屋,1161637,名和,11616,1.134
1161637,名和,1161638,大山口,11616,4.032
1161638,大山口,1161639,淀江,11616,3.957
1161639,淀江,1161640,伯耆大山,11616,5.096
1161640,伯耆大山,1161641,東山公園,11616,2.929
1161641,東山公園,1161642,米子,11616,1.619
1161701,木津,1161702,西木津,11617,1.955
1161702,西木津,1161703,祝園,11617,2.701
1161703,祝園,1161704,下狛,11617,2.292
1161704,下狛,1161705,ＪＲ三山木,11617,2.008
1161705,ＪＲ三山木,1161706,同志社前,11617,0.93
1161706,同志社前,1161707,京田辺,11617,1.997
1161707,京田辺,1161708,大住,11617,2.024
1161708,大住,1161709,松井山手,11617,2.05
1161709,松井山手,1161710,長尾,11617,1.558
1161710,長尾,1161711,藤阪,11617,1.587
1161711,藤阪,1161712,津田,11617,1.52
1161712,津田,1161713,河内磐船,11617,3.023
1161713,河内磐船,1161714,星田,11617,2.183
1161714,星田,1161715,東寝屋川,11617,1.613
1161715,東寝屋川,1161716,忍ケ丘,11617,1.308
1161716,忍ケ丘,1161717,四条畷,11617,1.821
1161717,四条畷,1161718,野崎,11617,1.329
1161718,野崎,1161719,住道,11617,1.95
1161719,住道,1161720,鴻池新田,11617,2.327
1161720,鴻池新田,1161721,徳庵,11617,1.652
1161721,徳庵,1161722,放出,11617,1.722
1161722,放出,1161723,鴫野,11617,1.752
1161723,鴫野,1161724,京橋,11617,1.048
1161801,京都,1161802,東福寺,11618,1.187
1161802,東福寺,1161803,稲荷,11618,1.627
1161803,稲荷,1161804,ＪＲ藤森,11618,2.105
1161804,ＪＲ藤森,1161805,桃山,11618,1.776
1161805,桃山,1161806,六地蔵,11618,2.339
1161806,六地蔵,1161807,木幡,11618,0.888
1161807,木幡,1161808,黄檗,11618,1.417
1161808,黄檗,1161809,宇治,11618,2.505
1161809,宇治,1161810,ＪＲ小倉,11618,1.346
1161810,ＪＲ小倉,1161811,新田,11618,1.714
1161811,新田,1161812,城陽,11618,2.088
1161812,城陽,1161813,長池,11618,1.669
1161813,長池,1161814,山城青谷,11618,1.84
1161814,山城青谷,1161815,山城多賀,11618,1.247
1161815,山城多賀,1161816,玉水,11618,1.993
1161816,玉水,1161817,棚倉,11618,2.945
1161817,棚倉,1161818,上狛,11618,2.737
1161818,上狛,1161819,木津,11618,1.643
1161819,木津,1161820,平城山,11618,3.135
1161820,平城山,1161821,奈良,11618,3.423
1162201,福知山,1162202,石原,11622,5.622
1162202,石原,1162203,高津,11622,2.484
1162203,高津,1162204,綾部,11622,4.072
1162204,綾部,1162205,淵垣,11622,4.84
1162205,淵垣,1162206,梅迫,11622,2.724
1162206,梅迫,1162207,真倉,11622,6.633
1162207,真倉,1162208,西舞鶴,11622,3.872
1162208,西舞鶴,1162209,東舞鶴,11622,6.538
1162301,天王寺,1162302,新今宮,11623,1.237
1162302,新今宮,1162303,今宮,11623,0.865
1162303,今宮,1162304,芦原橋,11623,0.601
1162304,芦原橋,1162305,大正,11623,1.152
1162305,大正,1162306,弁天町,11623,1.663
1162306,弁天町,1162307,西九条,11623,1.532
1162307,西九条,1162308,野田,11623,1.023
1162308,野田,1162309,福島,11623,1.4
1162309,福島,1162310,大阪,11623,0.98
1162310,大阪,1162311,天満,11623,1.583
1162311,天満,1162312,桜ノ宮,11623,0.796
1162312,桜ノ宮,1162313,京橋,11623,1.57
1162313,京橋,1162314,大阪城公園,11623,0.831
1162314,大阪城公園,1162315,森ノ宮,11623,0.909
1162315,森ノ宮,1162316,玉造,11623,0.769
1162316,玉造,1162317,鶴橋,11623,0.956
1162317,鶴橋,1162318,桃谷,11623,0.784
1162318,桃谷,1162319,寺田町,11623,1.237
1162401,西九条,1162402,安治川口,11624,2.331
1162402,安治川口,1162403,ユニバーサルシティ,11624,0.782
1162403,ユニバーサルシティ,1162404,桜島,11624,0.88
1162501,京橋,1162502,大阪城北詰,11625,0.821
1162502,大阪城北詰,1162503,大阪天満宮,11625,1.159
1162503,大阪天満宮,1162504,北新地,11625,1.503
1162504,北新地,1162505,新福島,11625,1.077
1162505,新福島,1162506,海老江,11625,1.158
1162506,海老江,1162507,御幣島,11625,2.495
1162507,御幣島,1162508,加島,11625,1.663
1162508,加島,1162509,尼崎,11625,2.111
1162601,天王寺,1162602,美章園,11626,1.32
1162602,美章園,1162603,南田辺,11626,1.454
1162603,南田辺,1162604,鶴ケ丘,11626,0.908
1162604,鶴ケ丘,1162605,長居,11626,0.883
1162605,長居,1162606,我孫子町,11626,1.149
1162606,我孫子町,1162607,杉本町,11626,1.029
1162607,杉本町,1162608,浅香,11626,0.87
1162608,浅香,1162609,堺市,11626,0.907
1162609,堺市,1162610,三国ケ丘,11626,1.383
1162610,三国ケ丘,1162611,百舌鳥,11626,0.955
1162611,百舌鳥,1162612,上野芝,11626,1.401
1162612,上野芝,1162613,津久野,11626,1.211
1162613,津久野,1162614,鳳,11626,1.459
1162614,鳳,1162615,富木,11626,1.23
1162615,富木,1162616,北信太,11626,1.589
1162616,北信太,1162617,信太山,11626,1.408
1162617,信太山,1162618,和泉府中,11626,1.592
1162618,和泉府中,1162619,久米田,11626,2.995
1162619,久米田,1162620,下松,11626,1.219
1162620,下松,1162621,東岸和田,11626,1.343
1162621,東岸和田,1162622,東貝塚,11626,1.564
1162622,東貝塚,1162623,和泉橋本,11626,1.925
1162623,和泉橋本,1162624,東佐野,11626,1.423
1162624,東佐野,1162625,熊取,11626,1.451
1162625,熊取,1162626,日根野,11626,1.923
1162626,日根野,1162627,長滝,11626,1.461
1162627,長滝,1162628,新家,11626,2.155
1162628,新家,1162629,和泉砂川,11626,2.12
1162629,和泉砂川,1162630,和泉鳥取,11626,2.574
1162630,和泉鳥取,1162631,山中渓,11626,1.983
1162631,山中渓,1162632,紀伊,11626,6.626
1162632,紀伊,1162633,六十谷,11626,3.668
1162633,六十谷,1162634,紀伊中ノ島,11626,2.671
1162634,紀伊中ノ島,1162635,和歌山,11626,1.168
1162701,鳳,1162702,東羽衣,11627,1.504
1162801,日根野,1162802,りんくうタウン,11628,3.594
1162802,りんくうタウン,1162803,関西空港,11628,5.934
1162901,新大阪,1162902,大阪,11629,3.581
1162902,大阪,1162903,尼崎,11629,6.661
1162903,尼崎,1162904,塚口,11629,2.226
1162904,塚口,1162905,猪名寺,11629,1.468
1162905,猪名寺,1162906,伊丹,11629,1.844
1162906,伊丹,1162907,北伊丹,11629,2.312
1162907,北伊丹,1162908,川西池田,11629,2.752
1162908,川西池田,1162909,中山寺,11629,3.403
1162909,中山寺,1162910,宝塚,11629,3.118
1162910,宝塚,1162911,生瀬,11629,1.636
1162911,生瀬,1162912,西宮名塩,11629,1.723
1162912,西宮名塩,1162913,武田尾,11629,3.147
1162913,武田尾,1162914,道場,11629,4.78
1162914,道場,1162915,三田,11629,3.35
1162915,三田,1162916,新三田,11629,3.065
1162916,新三田,1162917,広野,11629,2.572
1162917,広野,1162918,相野,11629,3.851
1162918,相野,1162919,藍本,11629,3.287
1162919,藍本,1162920,草野,11629,2.225
1162920,草野,1162921,古市,11629,2.793
1162921,古市,1162922,南矢代,11629,2.532
1162922,南矢代,1162923,篠山口,11629,2.073
1163001,篠山口,1163002,丹波大山,11630,1.97
1163002,丹波大山,1163003,下滝,11630,6.975
1163003,下滝,1163004,谷川,11630,4.099
1163004,谷川,1163005,柏原,11630,5.539
1163005,柏原,1163006,石生,11630,3.085
1163006,石生,1163007,黒井,11630,3.525
1163007,黒井,1163008,市島,11630,5.296
1163008,市島,1163009,丹波竹田,11630,4.002
1163009,丹波竹田,1163010,福知山,11630,5.992
1163101,相生,1163102,西相生,11631,2.796
1163102,西相生,1163103,坂越,11631,4.735
1163103,坂越,1163104,播州赤穂,11631,2.592
1163104,播州赤穂,1163105,天和,11631,3.887
1163105,天和,1163106,備前福河,11631,1.825
1163106,備前福河,1163107,寒河,11631,3.097
1163107,寒河,1163108,日生,11631,2.297
1163108,日生,1163109,伊里,11631,4.799
1163109,伊里,1163110,備前片上,11631,2.628
1163110,備前片上,1163111,西片上,11631,1.222
1163111,西片上,1163112,伊部,11631,2.273
1163112,伊部,1163113,香登,11631,3.944
1163113,香登,1163114,長船,11631,3.628
1163114,長船,1163115,邑久,11631,3.562
1163115,邑久,1163116,大富,11631,2.014
1163116,大富,1163117,西大寺,11631,3.085
1163117,西大寺,1163118,大多羅,11631,2.838
1163118,大多羅,1163119,東岡山,11631,2.778
1163119,東岡山,1163120,高島,11631,2.791
1163120,高島,1163122,西川原,11631,2.018
1163122,西川原,1163121,岡山,11631,2.08
1163201,加古川,1163202,日岡,11632,2.026
1163202,日岡,1163203,神野,11632,2.407
1163203,神野,1163204,厄神,11632,2.587
1163204,厄神,1163205,市場,11632,3.613
1163205,市場,1163206,小野町,11632,2.037
1163206,小野町,1163207,粟生,11632,2.712
1163207,粟生,1163208,河合西,11632,2.649
1163208,河合西,1163209,青野ケ原,11632,2.151
1163209,青野ケ原,1163210,社町,11632,2.631
1163210,社町,1163211,滝野,11632,2.96
1163211,滝野,1163212,滝,11632,1.1
1163212,滝,1163213,西脇市,11632,2.612
1163213,西脇市,1163214,新西脇,11632,1.056
1163214,新西脇,1163215,比延,11632,2.049
1163215,比延,1163216,日本へそ公園,11632,1.489
1163216,日本へそ公園,1163217,黒田庄,11632,2.34
1163217,黒田庄,1163218,本黒田,11632,3.378
1163218,本黒田,1163219,船町口,11632,1.65
1163219,船町口,1163220,久下村,11632,2.405
1163220,久下村,1163221,谷川,11632,1.901
1163301,姫路,1163302,播磨高岡,11633,3.331
1163302,播磨高岡,1163303,余部,11633,2.174
1163303,余部,1163304,太市,11633,3.362
1163304,太市,1163305,本竜野,11633,4.703
1163305,本竜野,1163306,東觜崎,11633,2.882
1163306,東觜崎,1163307,播磨新宮,11633,3.914
1163307,播磨新宮,1163308,千本,11633,5.242
1163308,千本,1163309,西栗栖,11633,2.421
1163309,西栗栖,1163310,三日月,11633,4.837
1163310,三日月,1163311,播磨徳久,11633,4.562
1163311,播磨徳久,1163312,佐用,11633,3.031
1163401,佐用,1163402,上月,11634,3.825
1163402,上月,1163403,美作土居,11634,5.848
1163403,美作土居,1163404,美作江見,11634,4.187
1163404,美作江見,1163405,楢原,11634,2.856
1163405,楢原,1163406,林野,11634,3.517
1163406,林野,1163407,勝間田,11634,3.835
1163407,勝間田,1163408,西勝間田,11634,2.831
1163408,西勝間田,1163409,美作大崎,11634,2.015
1163409,美作大崎,1163410,東津山,11634,3.55
1163410,東津山,1163411,津山,11634,2.621
1163411,津山,1163412,院庄,11634,4.205
1163412,院庄,1163413,美作千代,11634,4.681
1163413,美作千代,1163414,坪井,11634,2.663
1163414,坪井,1163415,美作追分,11634,5.221
1163415,美作追分,1163416,美作落合,11634,6.782
1163416,美作落合,1163417,古見,11634,2.896
1163417,古見,1163418,久世,11634,3.803
1163418,久世,1163419,中国勝山,11634,4.586
1163419,中国勝山,1163420,月田,11634,4.404
1163420,月田,1163421,富原,11634,5.002
1163421,富原,1163422,刑部,11634,4.859
1163422,刑部,1163423,丹治部,11634,3.506
1163423,丹治部,1163424,岩山,11634,4.578
1163424,岩山,1163425,新見,11634,6.437
1163501,姫路,1163502,京口,11635,1.542
1163502,京口,1163503,野里,11635,2.447
1163503,野里,1163504,砥堀,11635,1.686
1163504,砥堀,1163505,仁豊野,11635,2.105
1163505,仁豊野,1163506,香呂,11635,2.999
1163506,香呂,1163507,溝口,11635,1.924
1163507,溝口,1163508,福崎,11635,3.722
1163508,福崎,1163509,甘地,11635,3.142
1163509,甘地,1163510,鶴居,11635,3.974
1163510,鶴居,1163511,新野,11635,2.958
1163511,新野,1163512,寺前,11635,1.886
1163512,寺前,1163513,長谷,11635,5.751
1163513,長谷,1163514,生野,11635,6.356
1163514,生野,1163515,新井,11635,8.162
1163515,新井,1163516,青倉,11635,3.738
1163516,青倉,1163517,竹田,11635,4.085
1163517,竹田,1163518,和田山,11635,4.99
1163601,王寺,1163602,畠田,11636,2.115
1163602,畠田,1163603,志都美,11636,1.888
1163603,志都美,1163604,香芝,11636,2.073
1163604,香芝,1163605,ＪＲ五位堂,11636,2.075
1163605,ＪＲ五位堂,1163606,高田,11636,2.765
1163606,高田,1163607,大和新庄,11636,3.124
1163607,大和新庄,1163608,御所,11636,2.646
1163608,御所,1163609,玉手,11636,1.533
1163609,玉手,1163610,掖上,11636,1.503
1163610,掖上,1163611,吉野口,11636,3.714
1163611,吉野口,1163612,北宇智,11636,5.469
1163612,北宇智,1163613,五条,11636,3.199
1163613,五条,1163614,大和二見,11636,1.682
1163614,大和二見,1163615,隅田,11636,3.323
1163615,隅田,1163616,下兵庫,11636,2.014
1163616,下兵庫,1163617,橋本,11636,1.9
1163617,橋本,1163618,紀伊山田,11636,2.877
1163618,紀伊山田,1163619,高野口,11636,2.562
1163619,高野口,1163620,中飯降,11636,2.321
1163620,中飯降,1163621,妙寺,11636,1.482
1163621,妙寺,1163622,大谷,11636,2.176
1163622,大谷,1163623,笠田,11636,1.454
1163623,笠田,1163624,西笠田,11636,2.846
1163624,西笠田,1163625,名手,11636,1.927
1163625,名手,1163626,粉河,11636,2.704
1163626,粉河,1163627,紀伊長田,11636,1.194
1163627,紀伊長田,1163628,打田,11636,2.533
1163628,打田,1163629,下井阪,11636,2.231
1163629,下井阪,1163630,岩出,11636,1.913
1163630,岩出,1163631,船戸,11636,1.186
1163631,船戸,1163632,紀伊小倉,11636,2.201
1163632,紀伊小倉,1163633,布施屋,11636,2.378
1163633,布施屋,1163634,千旦,11636,1.495
1163634,千旦,1163635,田井ノ瀬,11636,1.489
1163635,田井ノ瀬,1163636,和歌山,11636,3.66
1163701,奈良,1163702,京終,11637,1.452
1163702,京終,1163703,帯解,11637,2.995
1163703,帯解,1163704,櫟本,11637,2.457
1163704,櫟本,1163705,天理,11637,2.245
1163705,天理,1163706,長柄,11637,3.02
1163706,長柄,1163707,柳本,11637,1.701
1163707,柳本,1163708,巻向,11637,1.583
1163708,巻向,1163709,三輪,11637,2.117
1163709,三輪,1163710,桜井,11637,1.566
1163710,桜井,1163711,香久山,11637,1.983
1163711,香久山,1163712,畝傍,11637,2.848
1163712,畝傍,1163713,金橋,11637,2.639
1163713,金橋,1163714,高田,11637,1.992
1163901,新宮,1163902,三輪崎,11639,4.045
1163902,三輪崎,1163903,紀伊佐野,11639,1.716
1163903,紀伊佐野,1163904,宇久井,11639,1.914
1163904,宇久井,1163905,那智,11639,3.919
1163905,那智,1163906,紀伊天満,11639,0.822
1163906,紀伊天満,1163907,紀伊勝浦,11639,1.165
